,model,file_name,car_id,car_score,avg_gt_depth,avg_pred_depth,rmse,horizontal_angle,rgb_image,gt_depth_map,pred_depth_map,car_mask
10,DepthPro,0000000025.png,6,0.965782,19.39670084,19.17187374,1.103535244,6.330201332,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 36  41  51]
  [ 36  40  50]
  [ 36  41  51]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 35  40  51]
  [ 36  41  51]
  [ 36  42  51]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 34  42  52]
  [ 36  43  53]
  [ 37  43  53]]

 ...

 [[ 13  18  23]
  [ 13  18  23]
  [ 13  18  23]
  ...
  [ 52  58  60]
  [ 53  60  59]
  [ 55  60  59]]

 [[ 12  18  23]
  [ 12  18  23]
  [ 12  18  23]
  ...
  [ 35  42  50]
  [ 44  49  54]
  [ 43  59  58]]

 [[ 12  18  27]
  [ 12  18  26]
  [ 13  18  25]
  ...
  [ 31  28  21]
  [ 41  32  23]
  [ 41  40  31]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[12.60673913 10.15034305  9.74883803 ...  4.51373067  4.47400308
   4.51441504]
 [10.83301889 10.29158555 10.0537758  ...  4.62504308  4.63489295
   4.58795987]
 [10.49025641 10.33093136 10.3288562  ...  4.6065532   4.59633236
   4.56176324]
 ...
 [ 2.638399    2.6186761   2.61887197 ...  2.35313456  2.34207981
   2.32049753]
 [ 2.63382447  2.62811193  2.6256816  ...  2.36406876  2.35458228
   2.33689385]
 [ 2.68394301  2.66851718  2.64492207 ...  2.4071305   2.38297549
   2.35696759]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
11,UniDepthV2,0000000025.png,6,0.965782,19.39670084,19.67324549,1.165280761,6.330201332,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 36  41  51]
  [ 36  40  50]
  [ 36  41  51]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 35  40  51]
  [ 36  41  51]
  [ 36  42  51]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 34  42  52]
  [ 36  43  53]
  [ 37  43  53]]

 ...

 [[ 13  18  23]
  [ 13  18  23]
  [ 13  18  23]
  ...
  [ 52  58  60]
  [ 53  60  59]
  [ 55  60  59]]

 [[ 12  18  23]
  [ 12  18  23]
  [ 12  18  23]
  ...
  [ 35  42  50]
  [ 44  49  54]
  [ 43  59  58]]

 [[ 12  18  27]
  [ 12  18  26]
  [ 13  18  25]
  ...
  [ 31  28  21]
  [ 41  32  23]
  [ 41  40  31]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[12.38459283 12.39307038 12.39876994 ...  4.88542658  4.88062457
   4.87505136]
 [12.38689895 12.39538116 12.40108446 ...  4.88162516  4.87676952
   4.87119911]
 [12.36487095 12.39746908 12.40317517 ...  4.88238843  4.87759061
   4.87201787]
 ...
 [ 2.63011077  2.63190867  2.63311745 ...  2.34952068  2.34948827
   2.34682569]
 [ 2.62960324  2.62885723  2.63258358 ...  2.3536655   2.35135215
   2.34638484]
 [ 2.62402188  2.62581465  2.6270197  ...  2.35325565  2.35322302
   2.35055787]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
12,DepthPro,0000000025.png,7,0.957063,44.84871199,44.11224989,2.410918062,-5.453529875,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 36  41  51]
  [ 36  40  50]
  [ 36  41  51]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 35  40  51]
  [ 36  41  51]
  [ 36  42  51]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 34  42  52]
  [ 36  43  53]
  [ 37  43  53]]

 ...

 [[ 13  18  23]
  [ 13  18  23]
  [ 13  18  23]
  ...
  [ 52  58  60]
  [ 53  60  59]
  [ 55  60  59]]

 [[ 12  18  23]
  [ 12  18  23]
  [ 12  18  23]
  ...
  [ 35  42  50]
  [ 44  49  54]
  [ 43  59  58]]

 [[ 12  18  27]
  [ 12  18  26]
  [ 13  18  25]
  ...
  [ 31  28  21]
  [ 41  32  23]
  [ 41  40  31]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[14.29491839 11.5095842  11.0543133  ...  5.11816822  5.07312068
   5.11894423]
 [12.28367776 11.66974061 11.40008555 ...  5.24438657  5.25555544
   5.20233751]
 [11.89501565 11.71435524 11.7120022  ...  5.22342069  5.21183118
   5.17263287]
 ...
 [ 2.99170927  2.96934526  2.96956736 ...  2.66824483  2.65570972
   2.63123735]
 [ 2.98652216  2.98004466  2.97728888 ...  2.68064324  2.66988641
   2.64982931]
 [ 3.04335212  3.0258606   2.99910586 ...  2.72947141  2.70208178
   2.67259114]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
13,UniDepthV2,0000000025.png,7,0.957063,44.84871199,44.512735,2.438992873,-5.453529875,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 36  41  51]
  [ 36  40  50]
  [ 36  41  51]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 35  40  51]
  [ 36  41  51]
  [ 36  42  51]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 34  42  52]
  [ 36  43  53]
  [ 37  43  53]]

 ...

 [[ 13  18  23]
  [ 13  18  23]
  [ 13  18  23]
  ...
  [ 52  58  60]
  [ 53  60  59]
  [ 55  60  59]]

 [[ 12  18  23]
  [ 12  18  23]
  [ 12  18  23]
  ...
  [ 35  42  50]
  [ 44  49  54]
  [ 43  59  58]]

 [[ 12  18  27]
  [ 12  18  26]
  [ 13  18  25]
  ...
  [ 31  28  21]
  [ 41  32  23]
  [ 41  40  31]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[12.2930475  12.30146238 12.30711981 ...  4.84931413  4.84454761
   4.8390156 ]
 [12.29533658 12.30375608 12.30941722 ...  4.84554081  4.84072107
   4.83519183]
 [12.2734714  12.30582856 12.31149248 ...  4.84629844  4.84153608
   4.83600453]
 ...
 [ 2.61066933  2.61245394  2.61365378 ...  2.33215332  2.33212115
   2.32947826]
 [ 2.61016555  2.60942505  2.61312386 ...  2.3362675   2.33397125
   2.32904066]
 [ 2.60462544  2.60640496  2.6076011  ...  2.33586069  2.33582829
   2.33318285]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
14,DepthPro,0000000026.png,0,0.974229,9.656614944,9.744433605,0.678064286,-14.01710794,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 36  40  50]
  [ 35  39  51]
  [ 34  40  50]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 36  42  52]
  [ 34  41  53]
  [ 33  41  50]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 35  44  53]
  [ 33  43  54]
  [ 33  42  51]]

 ...

 [[123 212 255]
  [ 49 120 169]
  [ 59  48  21]
  ...
  [ 51  56  63]
  [ 52  57  64]
  [ 53  61  65]]

 [[ 79 191 255]
  [ 14 104 142]
  [ 31  39  19]
  ...
  [ 51  56  60]
  [ 52  57  62]
  [ 52  59  65]]

 [[ 58 158  87]
  [ 20  65  50]
  [ 31  23  30]
  ...
  [ 50  56  54]
  [ 52  58  57]
  [ 52  59  66]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[12.6612448  10.52732654 10.04567102 ...  3.72653942  3.7005207
   3.73084802]
 [11.01850479 10.58005774 10.46701594 ...  3.77642906  3.77685383
   3.75164368]
 [10.44125444 10.44031157 10.46974553 ...  3.75529625  3.7397565
   3.72592478]
 ...
 [ 2.38119452  2.3405355   2.33921857 ...  2.09480356  2.08728441
   2.07674702]
 [ 2.37837506  2.35996637  2.35571985 ...  2.09730656  2.09333187
   2.0820147 ]
 [ 2.33652611  2.33702411  2.33839317 ...  2.11108372  2.1098232
   2.10361996]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
15,UniDepthV2,0000000026.png,0,0.974229,9.656614944,10.08278454,1.855836476,-14.01710794,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 36  40  50]
  [ 35  39  51]
  [ 34  40  50]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 36  42  52]
  [ 34  41  53]
  [ 33  41  50]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 35  44  53]
  [ 33  43  54]
  [ 33  42  51]]

 ...

 [[123 212 255]
  [ 49 120 169]
  [ 59  48  21]
  ...
  [ 51  56  63]
  [ 52  57  64]
  [ 53  61  65]]

 [[ 79 191 255]
  [ 14 104 142]
  [ 31  39  19]
  ...
  [ 51  56  60]
  [ 52  57  62]
  [ 52  59  65]]

 [[ 58 158  87]
  [ 20  65  50]
  [ 31  23  30]
  ...
  [ 50  56  54]
  [ 52  58  57]
  [ 52  59  66]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[12.66762197 12.67630336 12.68214144 ...  4.14987631  4.14579765
   4.14105661]
 [12.66976621 12.67827071 12.65984757 ...  4.14652776  4.14245192
   4.13771371]
 [12.67189915 12.68040837 12.66198334 ...  4.14722589  4.13913583
   4.13437033]
 ...
 [ 2.31458739  2.31618874  2.31952906 ...  2.40267005  2.40030847
   2.39523296]
 [ 2.31193367  2.31577029  2.31689087 ...  2.40225419  2.40222079
   2.39715892]
 [ 2.31148534  2.31308317  2.31641879 ...  2.40411217  2.40177811
   2.39903712]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
16,DepthPro,0000000026.png,1,0.997978,3.754182832,3.873584551,0.846230874,-32.7462534,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 36  40  50]
  [ 35  39  51]
  [ 34  40  50]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 36  42  52]
  [ 34  41  53]
  [ 33  41  50]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 35  44  53]
  [ 33  43  54]
  [ 33  42  51]]

 ...

 [[123 212 255]
  [ 49 120 169]
  [ 59  48  21]
  ...
  [ 51  56  63]
  [ 52  57  64]
  [ 53  61  65]]

 [[ 79 191 255]
  [ 14 104 142]
  [ 31  39  19]
  ...
  [ 51  56  60]
  [ 52  57  62]
  [ 52  59  65]]

 [[ 58 158  87]
  [ 20  65  50]
  [ 31  23  30]
  ...
  [ 50  56  54]
  [ 52  58  57]
  [ 52  59  66]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[12.25743715 10.19157638  9.72528239 ...  3.60768814  3.58249924
   3.61185932]
 [10.66708938 10.24262581 10.13318928 ...  3.65598664  3.65639787
   3.63199175]
 [10.10824939 10.1073366  10.13583181 ...  3.63552783  3.62048369
   3.6070931 ]
 ...
 [ 2.3052506   2.26588832  2.2646134  ...  2.02799357  2.02071423
   2.0105129 ]
 [ 2.30252107  2.28469948  2.28058839 ...  2.03041674  2.02656881
   2.01561258]
 [ 2.26200681  2.26248893  2.26381432 ...  2.0437545   2.04253418
   2.03652878]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
17,UniDepthV2,0000000026.png,1,0.997978,3.754182832,3.996175034,1.208976645,-32.7462534,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 36  40  50]
  [ 35  39  51]
  [ 34  40  50]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 36  42  52]
  [ 34  41  53]
  [ 33  41  50]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 35  44  53]
  [ 33  43  54]
  [ 33  42  51]]

 ...

 [[123 212 255]
  [ 49 120 169]
  [ 59  48  21]
  ...
  [ 51  56  63]
  [ 52  57  64]
  [ 53  61  65]]

 [[ 79 191 255]
  [ 14 104 142]
  [ 31  39  19]
  ...
  [ 51  56  60]
  [ 52  57  62]
  [ 52  59  65]]

 [[ 58 158  87]
  [ 20  65  50]
  [ 31  23  30]
  ...
  [ 50  56  54]
  [ 52  58  57]
  [ 52  59  66]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[12.82602776 12.83481771 12.8407288  ...  4.20176959  4.19763993
   4.19283961]
 [12.82819882 12.83680967 12.81815615 ...  4.19837917  4.19425236
   4.1894549 ]
 [12.83035844 12.83897405 12.82031863 ...  4.19908602  4.1908948
   4.18606972]
 ...
 [ 2.34353079  2.34515217  2.34853426 ...  2.43271491  2.4303238
   2.42518481]
 [ 2.34084388  2.34472849  2.34586307 ...  2.43229384  2.43226002
   2.42713486]
 [ 2.34038995  2.34200776  2.34538509 ...  2.43417506  2.43181181
   2.42903655]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
18,DepthPro,0000000026.png,2,0.946557,8.052832621,8.043475518,0.094898666,34.18100705,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 36  40  50]
  [ 35  39  51]
  [ 34  40  50]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 36  42  52]
  [ 34  41  53]
  [ 33  41  50]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 35  44  53]
  [ 33  43  54]
  [ 33  42  51]]

 ...

 [[123 212 255]
  [ 49 120 169]
  [ 59  48  21]
  ...
  [ 51  56  63]
  [ 52  57  64]
  [ 53  61  65]]

 [[ 79 191 255]
  [ 14 104 142]
  [ 31  39  19]
  ...
  [ 51  56  60]
  [ 52  57  62]
  [ 52  59  65]]

 [[ 58 158  87]
  [ 20  65  50]
  [ 31  23  30]
  ...
  [ 50  56  54]
  [ 52  58  57]
  [ 52  59  66]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[12.2280453  10.16713821  9.70196234 ...  3.59903734  3.57390884
   3.60319852]
 [10.64151099 10.21806523 10.10889111 ...  3.64722003  3.64763027
   3.62328267]
 [10.08401103 10.08310043 10.11152731 ...  3.62681027  3.61180221
   3.59844373]
 ...
 [ 2.29972288  2.260455    2.25918313 ...  2.02313068  2.0158688
   2.00569194]
 [ 2.2969999   2.27922105  2.27511982 ...  2.02554805  2.02170934
   2.01077939]
 [ 2.25658279  2.25706375  2.25838596 ...  2.03885383  2.03763643
   2.03164543]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
19,UniDepthV2,0000000026.png,2,0.946557,8.052832621,8.099448421,0.140150984,34.18100705,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 36  40  50]
  [ 35  39  51]
  [ 34  40  50]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 36  42  52]
  [ 34  41  53]
  [ 33  41  50]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 35  44  53]
  [ 33  43  54]
  [ 33  42  51]]

 ...

 [[123 212 255]
  [ 49 120 169]
  [ 59  48  21]
  ...
  [ 51  56  63]
  [ 52  57  64]
  [ 53  61  65]]

 [[ 79 191 255]
  [ 14 104 142]
  [ 31  39  19]
  ...
  [ 51  56  60]
  [ 52  57  62]
  [ 52  59  65]]

 [[ 58 158  87]
  [ 20  65  50]
  [ 31  23  30]
  ...
  [ 50  56  54]
  [ 52  58  57]
  [ 52  59  66]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[12.69586298 12.70456372 12.71041483 ...  4.15912799  4.15504023
   4.15028862]
 [12.698012   12.70653547 12.68807125 ...  4.15577197  4.15168704
   4.14693827]
 [12.7001497  12.70867788 12.69021179 ...  4.15647165  4.14836356
   4.14358744]
 ...
 [ 2.31974749  2.32135242  2.32470019 ...  2.40802653  2.40565968
   2.40057286]
 [ 2.31708786  2.32093304  2.32205611 ...  2.40760974  2.40757626
   2.40250311]
 [ 2.31663854  2.31823993  2.32158298 ...  2.40947186  2.4071326
   2.4043855 ]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
20,DepthPro,0000000026.png,3,0.906188,45.97926829,44.39876338,4.43541413,-5.756714862,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 36  40  50]
  [ 35  39  51]
  [ 34  40  50]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 36  42  52]
  [ 34  41  53]
  [ 33  41  50]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 35  44  53]
  [ 33  43  54]
  [ 33  42  51]]

 ...

 [[123 212 255]
  [ 49 120 169]
  [ 59  48  21]
  ...
  [ 51  56  63]
  [ 52  57  64]
  [ 53  61  65]]

 [[ 79 191 255]
  [ 14 104 142]
  [ 31  39  19]
  ...
  [ 51  56  60]
  [ 52  57  62]
  [ 52  59  65]]

 [[ 58 158  87]
  [ 20  65  50]
  [ 31  23  30]
  ...
  [ 50  56  54]
  [ 52  58  57]
  [ 52  59  66]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[15.15561748 12.60129921 12.02475346 ...  4.46069931  4.42955468
   4.46585674]
 [13.18924374 12.66441891 12.52910691 ...  4.52041763  4.52092609
   4.49074933]
 [12.49827017 12.49714156 12.53237425 ...  4.49512148  4.47652027
   4.45996358]
 ...
 [ 2.85031004  2.80164085  2.80006449 ...  2.50749764  2.49849716
   2.48588381]
 [ 2.84693514  2.82489977  2.81981665 ...  2.51049376  2.50573601
   2.49218927]
 [ 2.79684158  2.7974377   2.79907646 ...  2.52698513  2.52547627
   2.51805094]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
21,UniDepthV2,0000000026.png,3,0.906188,45.97926829,44.66954839,4.170227612,-5.756714862,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 36  40  50]
  [ 35  39  51]
  [ 34  40  50]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 36  42  52]
  [ 34  41  53]
  [ 33  41  50]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 35  44  53]
  [ 33  43  54]
  [ 33  42  51]]

 ...

 [[123 212 255]
  [ 49 120 169]
  [ 59  48  21]
  ...
  [ 51  56  63]
  [ 52  57  64]
  [ 53  61  65]]

 [[ 79 191 255]
  [ 14 104 142]
  [ 31  39  19]
  ...
  [ 51  56  60]
  [ 52  57  62]
  [ 52  59  65]]

 [[ 58 158  87]
  [ 20  65  50]
  [ 31  23  30]
  ...
  [ 50  56  54]
  [ 52  58  57]
  [ 52  59  66]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[12.33389213 12.34234481 12.34802909 ...  4.04054738  4.03657617
   4.03196004]
 [12.33597988 12.34426033 12.32632255 ...  4.03728705  4.03331859
   4.0287052 ]
 [12.33805663 12.34634167 12.32840206 ...  4.03796678  4.03008986
   4.02544991]
 ...
 [ 2.25360934  2.25516851  2.25842082 ...  2.33937146  2.33707209
   2.33213029]
 [ 2.25102553  2.25476108  2.25585213 ...  2.33896655  2.33893403
   2.33400551]
 [ 2.25058902  2.25214475  2.25539249 ...  2.34077558  2.33850301
   2.33583424]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
22,DepthPro,0000000026.png,4,0.931223,50.04159512,50.56694765,2.779573212,0.481402427,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 36  40  50]
  [ 35  39  51]
  [ 34  40  50]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 36  42  52]
  [ 34  41  53]
  [ 33  41  50]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 35  44  53]
  [ 33  43  54]
  [ 33  42  51]]

 ...

 [[123 212 255]
  [ 49 120 169]
  [ 59  48  21]
  ...
  [ 51  56  63]
  [ 52  57  64]
  [ 53  61  65]]

 [[ 79 191 255]
  [ 14 104 142]
  [ 31  39  19]
  ...
  [ 51  56  60]
  [ 52  57  62]
  [ 52  59  65]]

 [[ 58 158  87]
  [ 20  65  50]
  [ 31  23  30]
  ...
  [ 50  56  54]
  [ 52  58  57]
  [ 52  59  66]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[15.72182592 13.07207923 12.47399394 ...  4.62734944  4.59504126
   4.63269954]
 [13.68198916 13.13755706 12.99718986 ...  4.68929882  4.68982627
   4.65852211]
 [12.96520107 12.96403029 13.00057926 ...  4.66305761  4.64376147
   4.62658622]
 ...
 [ 2.95679661  2.90630915  2.90467389 ...  2.60117686  2.59184012
   2.57875553]
 [ 2.95329561  2.93043701  2.92516399 ...  2.6042849   2.59934941
   2.58529657]
 [ 2.90133058  2.90194897  2.90364896 ...  2.62139239  2.61982716
   2.61212442]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
23,UniDepthV2,0000000026.png,4,0.931223,50.04159512,51.06920909,4.012963048,0.481402427,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 36  40  50]
  [ 35  39  51]
  [ 34  40  50]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 36  42  52]
  [ 34  41  53]
  [ 33  41  50]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 35  44  53]
  [ 33  43  54]
  [ 33  42  51]]

 ...

 [[123 212 255]
  [ 49 120 169]
  [ 59  48  21]
  ...
  [ 51  56  63]
  [ 52  57  64]
  [ 53  61  65]]

 [[ 79 191 255]
  [ 14 104 142]
  [ 31  39  19]
  ...
  [ 51  56  60]
  [ 52  57  62]
  [ 52  59  65]]

 [[ 58 158  87]
  [ 20  65  50]
  [ 31  23  30]
  ...
  [ 50  56  54]
  [ 52  58  57]
  [ 52  59  66]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[12.8886907  12.89752359 12.90346356 ...  4.22229779  4.21814795
   4.21332417]
 [12.89087236 12.89952528 12.88078063 ...  4.2188908   4.21474383
   4.20992293]
 [12.89304253 12.90170024 12.88295368 ...  4.21960111  4.21136987
   4.20652121]
 ...
 [ 2.35498036  2.35660966  2.36000827 ...  2.4446002   2.4421974
   2.43703332]
 [ 2.35228033  2.35618391  2.35732404 ...  2.44417708  2.44414309
   2.43899288]
 [ 2.35182418  2.3534499   2.35684372 ...  2.44606748  2.44369269
   2.44090387]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
