,model,file_name,car_id,car_score,avg_gt_depth,avg_pred_depth,rmse,horizontal_angle,rgb_image,gt_depth_map,pred_depth_map,car_mask
10,DepthPro,0000000396.png,0,0.999054,8.383579426,8.304109983,0.434270912,-30.04711407,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 10  10   7]
  [ 10   8   6]
  [ 12   6   6]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [  7  10   7]
  [ 10   9   6]
  [ 14   7   7]]
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [  7   8   8]
  [ 10   9   9]
  [ 13   8   8]]
 ...
 [[ 11   6  13]
  [  9   7  13]
  [  7   8  13]
  ...
  [ 25  30  39]
  [ 24  29  41]
  [ 22  28  41]]
 [[  9   8  13]
  [  9   9  13]
  [  9  10  13]
  ...
  [ 27  30  37]
  [ 26  30  39]
  [ 26  29  40]]
 [[  9   7   9]
  [  9   9   8]
  [  9  10  12]
  ...
  [ 23  27  34]
  [ 24  27  37]
  [ 26  29  37]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[68.106856   68.106856   68.106856   ...  8.52966639  8.5486185
   8.5876813 ]
 [68.106856   68.106856   68.106856   ...  8.72974541  8.75103822
   8.52283021]
 [68.106856   68.106856   68.106856   ...  8.73666358  8.67044283
   8.56146596]
 ...
 [ 5.77170954  5.70738538  5.71778903 ...  5.3711833   5.36881622
   5.30095665]
 [ 5.70855654  5.67593818  5.69954692 ...  5.29896628  5.28851392
   5.18550449]
 [ 5.78355553  5.76631733  5.75748227 ...  5.19243525  5.19173824
   5.07209547]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
11,UniDepthV2,0000000396.png,0,0.999054,8.383579426,8.456371277,0.78380069,-30.04711407,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 10  10   7]
  [ 10   8   6]
  [ 12   6   6]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [  7  10   7]
  [ 10   9   6]
  [ 14   7   7]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [  7   8   8]
  [ 10   9   9]
  [ 13   8   8]]

 ...

 [[ 11   6  13]
  [  9   7  13]
  [  7   8  13]
  ...
  [ 25  30  39]
  [ 24  29  41]
  [ 22  28  41]]

 [[  9   8  13]
  [  9   9  13]
  [  9  10  13]
  ...
  [ 27  30  37]
  [ 26  30  39]
  [ 26  29  40]]

 [[  9   7   9]
  [  9   9   8]
  [  9  10  12]
  ...
  [ 23  27  34]
  [ 24  27  37]
  [ 26  29  37]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[72.8880008  72.8880008  72.8880008  ...  8.00245552  8.00235995
   7.9893422 ]
 [72.8880008  72.8880008  72.8880008  ...  8.01331929  8.01901575
   7.99649231]
 [72.8880008  72.8880008  72.8880008  ...  8.02029563  8.02994294
   8.01311858]
 ...
 [ 5.40141834  5.41240853  5.43362775 ...  5.38582128  5.39100944
   5.38967004]
 [ 5.40908849  5.42197677  5.44468268 ...  5.36224735  5.36742639
   5.36796597]
 [ 5.42197634  5.43161974  5.45627805 ...  5.34067188  5.34583049
   5.34636964]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
0,DepthPro,0000000016.png,0,0.978592,28.2668886,28.01619036,2.366149183,-12.9658917,"[[[128 213 255]
  [128 213 255]
  [128 214 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[128 213 255]
  [128 214 255]
  [127 217 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[130 210 255]
  [129 210 255]
  [132 212 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 ...
 [[  5   5   6]
  [  4   6   7]
  [  7   7   7]
  ...
  [  4   9  12]
  [  7   9  12]
  [  9  10  12]]
 [[  5   8  11]
  [  4  10  11]
  [  7   9  11]
  ...
  [  3  10  14]
  [  6  11  15]
  [ 10  11  15]]
 [[  5   9  12]
  [  5   8  11]
  [  5   7  11]
  ...
  [  7  10  14]
  [  8  10  16]
  [  9  11  15]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[78.40424164 78.40424164 78.40424164 ... 78.40424164 78.40424164
  78.40424164]
 [78.40424164 78.40424164 78.40424164 ... 78.40424164 78.40424164
  78.40424164]
 [78.40424164 78.40424164 78.40424164 ... 78.40424164 78.40424164
  78.40424164]
 ...
 [ 6.28270564  6.21575002  6.26203676 ...  2.69399011  2.68870068
   2.67478045]
 [ 6.16238283  6.19644293  6.28641481 ...  2.70228631  2.70051725
   2.68530439]
 [ 6.186044    6.25948984  6.33235386 ...  2.72059566  2.70981399
   2.71315514]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
1,UniDepthV2,0000000016.png,0,0.978592,28.2668886,28.37536313,2.027875866,-12.9658917,"[[[128 213 255]
  [128 213 255]
  [128 214 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[128 213 255]
  [128 214 255]
  [127 217 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[130 210 255]
  [129 210 255]
  [132 212 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 ...
 [[  5   5   6]
  [  4   6   7]
  [  7   7   7]
  ...
  [  4   9  12]
  [  7   9  12]
  [  9  10  12]]
 [[  5   8  11]
  [  4  10  11]
  [  7   9  11]
  ...
  [  3  10  14]
  [  6  11  15]
  [ 10  11  15]]
 [[  5   9  12]
  [  5   8  11]
  [  5   7  11]
  ...
  [  7  10  14]
  [  8  10  16]
  [  9  11  15]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[76.29163841 76.29163841 76.29163841 ... 76.29163841 76.29163841
  76.29163841]
 [76.29163841 76.29163841 76.29163841 ... 76.29163841 76.29163841
  76.29163841]
 [76.29163841 76.29163841 76.29163841 ... 76.29163841 76.29163841
  76.29163841]
 ...
 [ 6.16480842  6.17164397  6.17443877 ...  2.89136744  2.89130196
   2.88593565]
 [ 6.24473558  6.23974806  6.25149292 ...  2.88873158  2.88865814
   2.88265224]
 [ 6.44056888  6.41381963  6.41017403 ...  2.88544181  2.8853936
   2.88146312]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
2,DepthPro,0000000016.png,1,0.998057,7.508117473,7.512946247,0.223165622,-37.91636729,"[[[128 213 255]
  [128 213 255]
  [128 214 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[128 213 255]
  [128 214 255]
  [127 217 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[130 210 255]
  [129 210 255]
  [132 212 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 ...
 [[  5   5   6]
  [  4   6   7]
  [  7   7   7]
  ...
  [  4   9  12]
  [  7   9  12]
  [  9  10  12]]
 [[  5   8  11]
  [  4  10  11]
  [  7   9  11]
  ...
  [  3  10  14]
  [  6  11  15]
  [ 10  11  15]]
 [[  5   9  12]
  [  5   8  11]
  [  5   7  11]
  ...
  [  7  10  14]
  [  8  10  16]
  [  9  11  15]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[80.         80.         80.         ... 80.         80.
  80.        ]
 [80.         80.         80.         ... 80.         80.
  80.        ]
 [80.         80.         80.         ... 80.         80.
  80.        ]
 ...
 [ 6.5923762   6.52212038  6.57068856 ...  2.82677517  2.82122503
   2.80661868]
 [ 6.46612275  6.50186165  6.59626819 ...  2.83548028  2.83362402
   2.81766134]
 [ 6.49095016  6.5680161   6.64447154 ...  2.85469209  2.843379
   2.84688482]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
3,UniDepthV2,0000000016.png,1,0.998057,7.508117473,7.522234169,0.230578304,-37.91636729,"[[[128 213 255]
  [128 213 255]
  [128 214 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[128 213 255]
  [128 214 255]
  [127 217 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[130 210 255]
  [129 210 255]
  [132 212 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 ...
 [[  5   5   6]
  [  4   6   7]
  [  7   7   7]
  ...
  [  4   9  12]
  [  7   9  12]
  [  9  10  12]]
 [[  5   8  11]
  [  4  10  11]
  [  7   9  11]
  ...
  [  3  10  14]
  [  6  11  15]
  [ 10  11  15]]
 [[  5   9  12]
  [  5   8  11]
  [  5   7  11]
  ...
  [  7  10  14]
  [  8  10  16]
  [  9  11  15]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[78.34539854 78.34539854 78.34539854 ... 78.34539854 78.34539854
  78.34539854]
 [78.34539854 78.34539854 78.34539854 ... 78.34539854 78.34539854
  78.34539854]
 [78.34539854 78.34539854 78.34539854 ... 78.34539854 78.34539854
  78.34539854]
 ...
 [ 6.33076419  6.33778376  6.34065379 ...  2.96920264  2.9691354
   2.96362463]
 [ 6.41284298  6.4077212   6.41978223 ...  2.96649582  2.96642041
   2.96025283]
 [ 6.61394808  6.58647875  6.58273501 ...  2.96311749  2.96306799
   2.9590317 ]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
4,DepthPro,0000000016.png,3,0.946678,39.28515625,39.28515625,7.11E-15,-39.91709439,"[[[128 213 255]
  [128 213 255]
  [128 214 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[128 213 255]
  [128 214 255]
  [127 217 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[130 210 255]
  [129 210 255]
  [132 212 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 ...
 [[  5   5   6]
  [  4   6   7]
  [  7   7   7]
  ...
  [  4   9  12]
  [  7   9  12]
  [  9  10  12]]
 [[  5   8  11]
  [  4  10  11]
  [  7   9  11]
  ...
  [  3  10  14]
  [  6  11  15]
  [ 10  11  15]]
 [[  5   9  12]
  [  5   8  11]
  [  5   7  11]
  ...
  [  7  10  14]
  [  8  10  16]
  [  9  11  15]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[80.         80.         80.         ... 80.         80.
  80.        ]
 [80.         80.         80.         ... 80.         80.
  80.        ]
 [80.         80.         80.         ... 80.         80.
  80.        ]
 ...
 [ 6.63820186  6.56745767  6.61636346 ...  2.84642496  2.84083624
   2.82612836]
 [ 6.51107078  6.54705811  6.6421209  ...  2.85519059  2.85332142
   2.83724778]
 [ 6.53607078  6.61367243  6.69065933 ...  2.87453594  2.86314421
   2.86667441]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
5,UniDepthV2,0000000016.png,3,0.946678,39.28515625,39.28515625,0,-39.91709439,"[[[128 213 255]
  [128 213 255]
  [128 214 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[128 213 255]
  [128 214 255]
  [127 217 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[130 210 255]
  [129 210 255]
  [132 212 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 ...
 [[  5   5   6]
  [  4   6   7]
  [  7   7   7]
  ...
  [  4   9  12]
  [  7   9  12]
  [  9  10  12]]
 [[  5   8  11]
  [  4  10  11]
  [  7   9  11]
  ...
  [  3  10  14]
  [  6  11  15]
  [ 10  11  15]]
 [[  5   9  12]
  [  5   8  11]
  [  5   7  11]
  ...
  [  7  10  14]
  [  8  10  16]
  [  9  11  15]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[79.94926687 79.94926687 79.94926687 ... 79.94926687 79.94926687
  79.94926687]
 [79.94926687 79.94926687 79.94926687 ... 79.94926687 79.94926687
  79.94926687]
 [79.94926687 79.94926687 79.94926687 ... 79.94926687 79.94926687
  79.94926687]
 ...
 [ 6.46036609  6.46752936  6.47045814 ...  3.02998745  3.02991883
   3.02429524]
 [ 6.54412517  6.53889854  6.55120648 ...  3.02722522  3.02714826
   3.02085443]
 [ 6.74934725  6.72131557  6.71749519 ...  3.02377773  3.02372722
   3.01960829]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
6,DepthPro,0000000016.png,4,0.910502,36.27685979,35.96976452,1.560996343,-9.776431366,"[[[128 213 255]
  [128 213 255]
  [128 214 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[128 213 255]
  [128 214 255]
  [127 217 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[130 210 255]
  [129 210 255]
  [132 212 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 ...
 [[  5   5   6]
  [  4   6   7]
  [  7   7   7]
  ...
  [  4   9  12]
  [  7   9  12]
  [  9  10  12]]
 [[  5   8  11]
  [  4  10  11]
  [  7   9  11]
  ...
  [  3  10  14]
  [  6  11  15]
  [ 10  11  15]]
 [[  5   9  12]
  [  5   8  11]
  [  5   7  11]
  ...
  [  7  10  14]
  [  8  10  16]
  [  9  11  15]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[78.55440368 78.55440368 78.55440368 ... 78.55440368 78.55440368
  78.55440368]
 [78.55440368 78.55440368 78.55440368 ... 78.55440368 78.55440368
  78.55440368]
 [78.55440368 78.55440368 78.55440368 ... 78.55440368 78.55440368
  78.55440368]
 ...
 [ 6.51824986  6.44878401  6.49680608 ...  2.79499019  2.78950246
   2.77506035]
 [ 6.39341603  6.42875308  6.52209808 ...  2.80359742  2.80176204
   2.78597884]
 [ 6.41796428  6.49416367  6.56975943 ...  2.82259321  2.81140732
   2.81487373]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
7,UniDepthV2,0000000016.png,4,0.910502,36.27685979,36.86427007,3.536351081,-9.776431366,"[[[128 213 255]
  [128 213 255]
  [128 214 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[128 213 255]
  [128 214 255]
  [127 217 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[130 210 255]
  [129 210 255]
  [132 212 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 ...
 [[  5   5   6]
  [  4   6   7]
  [  7   7   7]
  ...
  [  4   9  12]
  [  7   9  12]
  [  9  10  12]]
 [[  5   8  11]
  [  4  10  11]
  [  7   9  11]
  ...
  [  3  10  14]
  [  6  11  15]
  [ 10  11  15]]
 [[  5   9  12]
  [  5   8  11]
  [  5   7  11]
  ...
  [  7  10  14]
  [  8  10  16]
  [  9  11  15]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[75.44528933 75.44528933 75.44528933 ... 75.44528933 75.44528933
  75.44528933]
 [75.44528933 75.44528933 75.44528933 ... 75.44528933 75.44528933
  75.44528933]
 [75.44528933 75.44528933 75.44528933 ... 75.44528933 75.44528933
  75.44528933]
 ...
 [ 6.09641849  6.10317821  6.105942   ...  2.85929176  2.85922701
   2.85392023]
 [ 6.17545897  6.17052678  6.18214135 ...  2.85668514  2.85661251
   2.85067325]
 [ 6.36911977  6.34266727  6.33906211 ...  2.85343186  2.8533842
   2.84949731]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
8,DepthPro,0000000016.png,6,0.989759,35.09281106,35.00527759,1.194158915,-32.07540041,"[[[128 213 255]
  [128 213 255]
  [128 214 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[128 213 255]
  [128 214 255]
  [127 217 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[130 210 255]
  [129 210 255]
  [132 212 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 ...
 [[  5   5   6]
  [  4   6   7]
  [  7   7   7]
  ...
  [  4   9  12]
  [  7   9  12]
  [  9  10  12]]
 [[  5   8  11]
  [  4  10  11]
  [  7   9  11]
  ...
  [  3  10  14]
  [  6  11  15]
  [ 10  11  15]]
 [[  5   9  12]
  [  5   8  11]
  [  5   7  11]
  ...
  [  7  10  14]
  [  8  10  16]
  [  9  11  15]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[77.79156902 77.79156902 77.79156902 ... 77.79156902 77.79156902
  77.79156902]
 [77.79156902 77.79156902 77.79156902 ... 77.79156902 77.79156902
  77.79156902]
 [77.79156902 77.79156902 77.79156902 ... 77.79156902 77.79156902
  77.79156902]
 ...
 [ 6.45495173  6.38616045  6.43371619 ...  2.7678483   2.76241386
   2.74811199]
 [ 6.33133015  6.36632404  6.45876258 ...  2.77637194  2.77455438
   2.75892445]
 [ 6.35564001  6.43109944  6.50596109 ...  2.79518326  2.784106
   2.78753875]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
9,UniDepthV2,0000000016.png,6,0.989759,35.09281106,34.64987936,1.206735989,-32.07540041,"[[[128 213 255]
  [128 213 255]
  [128 214 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[128 213 255]
  [128 214 255]
  [127 217 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[130 210 255]
  [129 210 255]
  [132 212 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 ...
 [[  5   5   6]
  [  4   6   7]
  [  7   7   7]
  ...
  [  4   9  12]
  [  7   9  12]
  [  9  10  12]]
 [[  5   8  11]
  [  4  10  11]
  [  7   9  11]
  ...
  [  3  10  14]
  [  6  11  15]
  [ 10  11  15]]
 [[  5   9  12]
  [  5   8  11]
  [  5   7  11]
  ...
  [  7  10  14]
  [  8  10  16]
  [  9  11  15]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[74.71710389 74.71710389 74.71710389 ... 74.71710389 74.71710389
  74.71710389]
 [74.71710389 74.71710389 74.71710389 ... 74.71710389 74.71710389
  74.71710389]
 [74.71710389 74.71710389 74.71710389 ... 74.71710389 74.71710389
  74.71710389]
 ...
 [ 6.03757686  6.04427135  6.04700846 ...  2.83169435  2.83163022
   2.82637466]
 [ 6.11585446  6.11096988  6.12247234 ...  2.82911289  2.82904096
   2.82315902]
 [ 6.30764608  6.28144889  6.27787853 ...  2.82589101  2.8258438
   2.82199443]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
10,DepthPro,0000000016.png,8,0.984942,35.64976223,35.51830398,1.608773103,-36.61287656,"[[[128 213 255]
  [128 213 255]
  [128 214 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[128 213 255]
  [128 214 255]
  [127 217 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[130 210 255]
  [129 210 255]
  [132 212 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 ...
 [[  5   5   6]
  [  4   6   7]
  [  7   7   7]
  ...
  [  4   9  12]
  [  7   9  12]
  [  9  10  12]]
 [[  5   8  11]
  [  4  10  11]
  [  7   9  11]
  ...
  [  3  10  14]
  [  6  11  15]
  [ 10  11  15]]
 [[  5   9  12]
  [  5   8  11]
  [  5   7  11]
  ...
  [  7  10  14]
  [  8  10  16]
  [  9  11  15]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[79.38288264 79.38288264 79.38288264 ... 79.38288264 79.38288264
  79.38288264]
 [79.38288264 79.38288264 79.38288264 ... 79.38288264 79.38288264
  79.38288264]
 [79.38288264 79.38288264 79.38288264 ... 79.38288264 79.38288264
  79.38288264]
 ...
 [ 6.58699499  6.51679651  6.56532505 ...  2.82446773  2.81892212
   2.8043277 ]
 [ 6.4608446   6.49655432  6.5908838  ...  2.83316574  2.831311
   2.81536134]
 [ 6.48565174  6.56265477  6.63904781 ...  2.85236187  2.84105801
   2.84456097]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
11,UniDepthV2,0000000016.png,8,0.984942,35.64976223,35.07722527,1.379632037,-36.61287656,"[[[128 213 255]
  [128 213 255]
  [128 214 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[128 213 255]
  [128 214 255]
  [127 217 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[130 210 255]
  [129 210 255]
  [132 212 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 ...
 [[  5   5   6]
  [  4   6   7]
  [  7   7   7]
  ...
  [  4   9  12]
  [  7   9  12]
  [  9  10  12]]
 [[  5   8  11]
  [  4  10  11]
  [  7   9  11]
  ...
  [  3  10  14]
  [  6  11  15]
  [ 10  11  15]]
 [[  5   9  12]
  [  5   8  11]
  [  5   7  11]
  ...
  [  7  10  14]
  [  8  10  16]
  [  9  11  15]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[76.42432755 76.42432755 76.42432755 ... 76.42432755 76.42432755
  76.42432755]
 [76.42432755 76.42432755 76.42432755 ... 76.42432755 76.42432755
  76.42432755]
 [76.42432755 76.42432755 76.42432755 ... 76.42432755 76.42432755
  76.42432755]
 ...
 [ 6.17553047  6.18237792  6.18517757 ...  2.89639621  2.89633061
   2.89095497]
 [ 6.25559665  6.25060045  6.26236574 ...  2.89375576  2.89368219
   2.88766586]
 [ 6.45177054  6.42497477  6.42132283 ...  2.89046027  2.89041198
   2.88647466]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
12,DepthPro,0000000032.png,0,0.947417,25.27582997,24.56977265,2.781571827,-13.65017814,"[[[ 13  18  24]
  [ 14  19  31]
  [ 30  20  33]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[ 14  16  16]
  [ 12  16  32]
  [ 34  29  34]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 [[ 12  15  13]
  [ 11  10  30]
  [ 16  26  36]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]
 ...
 [[ 37  34  25]
  [ 34  31  32]
  [ 45  33  35]
  ...
  [129 137 123]
  [124 113 121]
  [123  92 105]]
 [[ 31  33  40]
  [ 31  32  49]
  [ 48  43  50]
  ...
  [131 130 139]
  [123 132 138]
  [116 129 135]]
 [[ 72  49  39]
  [ 75  57  49]
  [105  74  52]
  ...
  [155 146 138]
  [153 148 140]
  [149 152 139]]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[ 8.179612    7.87043262  7.76055395 ... 74.81141787 74.81141787
  74.81141787]
 [ 8.08962007  8.06111478  8.0233711  ... 74.81141787 74.81141787
  74.81141787]
 [ 8.02419782  8.05835994  8.07571746 ... 74.81141787 74.81141787
  74.81141787]
 ...
 [ 6.74501173  6.66700811  6.67356879 ...  5.15696864  5.15811865
   5.09892087]
 [ 6.50111012  6.5243162   6.5831742  ...  5.11666812  5.11737578
   5.02658522]
 [ 6.2822134   6.39011667  6.48007784 ...  5.02389593  5.03412914
   4.92428124]]","[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]"
